"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 11, 2004","4,484.00","4,486.10","4,492.30","4,463.00","-","-0.05%"
"Jun 10, 2004","4,486.10","4,489.50","4,494.40","4,475.80","-","-0.08%"
"Jun 09, 2004","4,489.50","4,504.80","4,513.70","4,481.20","-","-0.34%"
"Jun 08, 2004","4,504.80","4,491.60","4,515.20","4,486.90","-","0.29%"
"Jun 07, 2004","4,491.60","4,454.40","4,496.30","4,454.40","-","0.84%"
"Jun 04, 2004","4,454.40","4,435.40","4,457.00","4,428.30","-","0.43%"
"Jun 03, 2004","4,435.40","4,422.80","4,435.40","4,400.70","-","0.28%"
"Jun 02, 2004","4,422.80","4,422.70","4,462.10","4,422.70","-","0.00%"
"Jun 01, 2004","4,422.70","4,430.70","4,448.40","4,411.40","-","-0.18%"
"May 28, 2004","4,430.70","4,453.60","4,471.30","4,423.10","-","-0.51%"
"May 27, 2004","4,453.60","4,438.30","4,470.30","4,429.00","-","0.34%"
"May 26, 2004","4,438.30","4,418.00","4,460.60","4,415.30","-","0.46%"
"May 25, 2004","4,418.00","4,428.90","4,428.90","4,396.60","-","-0.25%"
"May 24, 2004","4,428.90","4,431.40","4,466.50","4,422.80","-","-0.06%"
"May 21, 2004","4,431.40","4,428.70","4,453.50","4,414.40","-","0.06%"
"May 20, 2004","4,428.70","4,471.80","4,471.80","4,418.80","-","-0.96%"
"May 19, 2004","4,471.80","4,414.40","4,471.80","4,414.40","-","1.30%"
"May 18, 2004","4,414.40","4,403.00","4,422.10","4,403.00","-","0.26%"
"May 17, 2004","4,403.00","4,441.80","4,441.80","4,363.00","-","-0.87%"
"May 14, 2004","4,441.80","4,453.80","4,453.80","4,412.30","-","-0.27%"
"May 13, 2004","4,453.80","4,412.90","4,454.10","4,412.90","-","0.93%"
"May 12, 2004","4,412.90","4,454.70","4,457.70","4,410.00","-","-0.94%"
"May 11, 2004","4,454.70","4,395.20","4,454.70","4,395.20","-","1.35%"
"May 10, 2004","4,395.20","4,498.40","4,498.40","4,395.20","-","-2.29%"
"May 07, 2004","4,498.40","4,516.20","4,531.20","4,463.20","-","-0.39%"
"May 06, 2004","4,516.20","4,569.50","4,571.10","4,511.70","-","-1.17%"
"May 05, 2004","4,569.50","4,547.20","4,573.70","4,528.60","-","0.49%"
"May 04, 2004","4,547.20","4,489.70","4,553.80","4,489.70","-","1.28%"
"Apr 30, 2004","4,489.70","4,519.50","4,529.00","4,489.70","-","-0.66%"
"Apr 29, 2004","4,519.50","4,524.50","4,540.80","4,494.60","-","-0.11%"
"Apr 28, 2004","4,524.50","4,575.70","4,584.50","4,524.50","-","-1.12%"
"Apr 27, 2004","4,575.70","4,571.80","4,582.30","4,550.20","-","0.09%"
"Apr 26, 2004","4,571.80","4,570.00","4,586.90","4,566.30","-","0.04%"
"Apr 23, 2004","4,570.00","4,571.80","4,601.60","4,565.30","-","-0.04%"
"Apr 22, 2004","4,571.80","4,539.90","4,575.60","4,524.50","-","0.70%"
"Apr 21, 2004","4,539.90","4,569.00","4,569.00","4,527.20","-","-0.64%"
"Apr 20, 2004","4,569.00","4,546.20","4,581.70","4,546.20","-","0.50%"
"Apr 19, 2004","4,546.20","4,537.30","4,548.20","4,519.80","-","0.20%"
"Apr 16, 2004","4,537.30","4,505.50","4,540.20","4,505.10","-","0.71%"
"Apr 15, 2004","4,505.50","4,485.40","4,512.10","4,478.30","-","0.45%"
"Apr 14, 2004","4,485.40","4,515.80","4,515.80","4,456.20","-","-0.67%"
"Apr 13, 2004","4,515.80","4,489.70","4,525.00","4,489.70","-","0.58%"
"Apr 08, 2004","4,489.70","4,468.70","4,504.70","4,468.70","-","0.47%"
"Apr 07, 2004","4,468.70","4,472.80","4,499.80","4,468.70","-","-0.09%"
"Apr 06, 2004","4,472.80","4,480.70","4,495.20","4,462.00","-","-0.18%"
"Apr 05, 2004","4,480.70","4,465.60","4,483.10","4,451.40","-","0.34%"
"Apr 02, 2004","4,465.60","4,410.70","4,471.30","4,408.00","-","1.24%"
"Apr 01, 2004","4,410.70","4,385.70","4,419.40","4,385.10","-","0.57%"
"Mar 31, 2004","4,385.70","4,412.80","4,427.20","4,382.80","-","-0.61%"
"Mar 30, 2004","4,412.80","4,406.70","4,415.90","4,393.50","-","0.14%"
"Mar 29, 2004","4,406.70","4,357.50","4,417.20","4,357.50","-","1.13%"
"Mar 26, 2004","4,357.50","4,373.60","4,386.90","4,345.00","-","-0.37%"
"Mar 25, 2004","4,373.60","4,309.40","4,373.60","4,309.40","-","1.49%"
"Mar 24, 2004","4,309.40","4,318.50","4,341.40","4,291.30","-","-0.21%"
"Mar 23, 2004","4,318.50","4,333.80","4,360.60","4,318.50","-","-0.35%"
"Mar 22, 2004","4,333.80","4,417.70","4,417.70","4,319.50","-","-1.90%"
"Mar 19, 2004","4,417.70","4,397.90","4,428.20","4,397.90","-","0.45%"
"Mar 18, 2004","4,397.90","4,456.80","4,460.00","4,397.90","-","-1.32%"
"Mar 17, 2004","4,456.80","4,428.90","4,463.00","4,412.80","-","0.63%"
"Mar 16, 2004","4,428.90","4,412.90","4,438.70","4,394.60","-","0.36%"
"Mar 15, 2004","4,412.90","4,467.40","4,471.20","4,412.90","-","-1.22%"
"Mar 12, 2004","4,467.40","4,445.20","4,468.40","4,374.50","-","0.50%"
"Mar 11, 2004","4,445.20","4,545.30","4,545.30","4,429.20","-","-2.20%"
"Mar 10, 2004","4,545.30","4,542.00","4,549.80","4,520.60","-","0.07%"
"Mar 09, 2004","4,542.00","4,553.80","4,553.80","4,529.20","-","-0.26%"
"Mar 08, 2004","4,553.80","4,547.10","4,562.00","4,543.50","-","0.15%"
"Mar 05, 2004","4,547.10","4,559.10","4,566.20","4,521.50","-","-0.26%"
"Mar 04, 2004","4,559.10","4,525.10","4,562.80","4,524.70","-","0.75%"
"Mar 03, 2004","4,525.10","4,540.10","4,540.10","4,508.10","-","-0.33%"
"Mar 02, 2004","4,540.10","4,537.00","4,559.20","4,522.70","-","0.07%"
"Mar 01, 2004","4,537.00","4,492.20","4,540.70","4,492.20","-","1.00%"
"Feb 27, 2004","4,492.20","4,515.90","4,556.90","4,492.20","-","-0.52%"
"Feb 26, 2004","4,515.90","4,507.50","4,526.90","4,500.50","-","0.19%"
"Feb 25, 2004","4,507.50","4,496.80","4,513.90","4,478.70","-","0.24%"
"Feb 24, 2004","4,496.80","4,524.30","4,537.50","4,476.70","-","-0.61%"
"Feb 23, 2004","4,524.30","4,515.00","4,556.40","4,515.00","-","0.21%"
"Feb 20, 2004","4,515.00","4,515.60","4,549.60","4,499.20","-","-0.01%"
"Feb 19, 2004","4,515.60","4,442.90","4,517.30","4,442.90","-","1.64%"
"Feb 18, 2004","4,442.90","4,461.50","4,468.90","4,442.90","-","-0.42%"
"Feb 17, 2004","4,461.50","4,408.10","4,465.00","4,397.30","-","1.21%"
"Feb 16, 2004","4,408.10","4,412.00","4,412.90","4,389.90","-","-0.09%"
"Feb 13, 2004","4,412.00","4,377.70","4,423.90","4,377.70","-","0.78%"
"Feb 12, 2004","4,377.70","4,396.00","4,416.40","4,370.20","-","-0.42%"
"Feb 11, 2004","4,396.00","4,404.90","4,416.00","4,377.30","-","-0.20%"
"Feb 10, 2004","4,404.90","4,434.40","4,434.40","4,400.80","-","-0.67%"
"Feb 09, 2004","4,434.40","4,402.70","4,436.80","4,402.70","-","0.72%"
"Feb 06, 2004","4,402.70","4,384.40","4,407.50","4,384.10","-","0.42%"
"Feb 05, 2004","4,384.40","4,398.50","4,404.00","4,378.40","-","-0.32%"
"Feb 04, 2004","4,398.50","4,390.60","4,409.30","4,369.10","-","0.18%"
"Feb 03, 2004","4,390.60","4,381.40","4,392.10","4,357.40","-","0.21%"
"Feb 02, 2004","4,381.40","4,390.70","4,411.60","4,366.90","-","-0.21%"
"Jan 30, 2004","4,390.70","4,411.50","4,436.20","4,390.70","-","-0.47%"
"Jan 29, 2004","4,411.50","4,468.10","4,468.10","4,410.20","-","-1.27%"
"Jan 28, 2004","4,468.10","4,447.00","4,474.20","4,426.80","-","0.47%"
"Jan 27, 2004","4,447.00","4,445.50","4,479.50","4,444.80","-","0.03%"
"Jan 26, 2004","4,445.50","4,460.80","4,482.50","4,432.90","-","-0.34%"
"Jan 23, 2004","4,460.80","4,476.80","4,483.00","4,438.60","-","-0.36%"
"Jan 22, 2004","4,476.80","4,511.20","4,531.40","4,476.80","-","-0.76%"
"Jan 21, 2004","4,511.20","4,499.30","4,511.20","4,486.90","-","0.26%"
"Jan 20, 2004","4,499.30","4,518.10","4,527.50","4,498.50","-","-0.42%"
"Jan 19, 2004","4,518.10","4,487.90","4,526.30","4,487.70","-","0.67%"
"Jan 16, 2004","4,487.90","4,456.10","4,491.70","4,456.10","-","0.71%"
"Jan 15, 2004","4,456.10","4,461.40","4,474.00","4,443.30","-","-0.12%"
"Jan 14, 2004","4,461.40","4,440.10","4,464.50","4,431.10","-","0.48%"
"Jan 13, 2004","4,440.10","4,449.60","4,477.90","4,436.60","-","-0.21%"
"Jan 12, 2004","4,449.60","4,466.30","4,466.30","4,443.40","-","-0.37%"
"Jan 09, 2004","4,466.30","4,494.20","4,495.80","4,445.10","-","-0.62%"
"Jan 08, 2004","4,494.20","4,473.00","4,520.10","4,473.00","-","0.47%"
"Jan 07, 2004","4,473.00","4,505.20","4,512.10","4,466.20","-","-0.71%"
"Jan 06, 2004","4,505.20","4,513.30","4,522.90","4,489.90","-","-0.18%"
"Jan 05, 2004","4,513.30","4,510.20","4,515.20","4,494.90","-","0.07%"
"Jan 02, 2004","4,510.20","4,476.90","4,518.00","4,476.90","-","0.74%"
"Dec 31, 2003","4,476.90","4,470.40","4,491.80","4,470.40","-","0.15%"
"Dec 30, 2003","4,470.40","4,457.50","4,477.00","4,452.80","-","0.29%"
"Dec 29, 2003","4,457.50","4,444.70","4,460.90","4,432.80","-","0.29%"
"Dec 24, 2003","4,444.70","4,440.90","4,457.40","4,432.90","-","0.09%"
"Dec 23, 2003","4,440.90","4,424.00","4,440.90","4,411.50","-","0.38%"
"Dec 22, 2003","4,424.00","4,412.30","4,431.50","4,392.40","-","0.27%"
"Dec 19, 2003","4,412.30","4,397.30","4,427.80","4,389.00","-","0.34%"
"Dec 18, 2003","4,397.30","4,354.20","4,402.70","4,347.70","-","0.99%"
"Dec 17, 2003","4,354.20","4,333.00","4,366.50","4,333.00","-","0.49%"
"Dec 16, 2003","4,333.00","4,348.00","4,351.00","4,329.00","-","-0.34%"
"Dec 15, 2003","4,348.00","4,347.60","4,397.20","4,347.60","-","0.01%"
"Dec 12, 2003","4,347.60","4,331.30","4,366.80","4,329.80","-","0.38%"
"Dec 11, 2003","4,331.30","4,335.40","4,347.20","4,316.20","-","-0.09%"
"Dec 10, 2003","4,335.40","4,379.60","4,379.60","4,312.50","-","-1.01%"
"Dec 09, 2003","4,379.60","4,359.80","4,407.50","4,359.80","-","0.45%"
"Dec 08, 2003","4,359.80","4,367.00","4,367.30","4,338.30","-","-0.16%"
"Dec 05, 2003","4,367.00","4,378.20","4,385.40","4,337.70","-","-0.26%"
"Dec 04, 2003","4,378.20","4,392.00","4,392.00","4,371.50","-","-0.31%"
"Dec 03, 2003","4,392.00","4,378.90","4,401.60","4,373.00","-","0.30%"
"Dec 02, 2003","4,378.90","4,410.00","4,416.50","4,359.90","-","-0.71%"
"Dec 01, 2003","4,410.00","4,342.60","4,410.00","4,342.60","-","1.55%"
"Nov 28, 2003","4,342.60","4,361.10","4,380.20","4,333.20","-","-0.42%"
"Nov 27, 2003","4,361.10","4,370.30","4,390.40","4,350.70","-","-0.21%"
"Nov 26, 2003","4,370.30","4,388.70","4,423.60","4,366.70","-","-0.42%"
"Nov 25, 2003","4,388.70","4,382.40","4,409.40","4,378.10","-","0.14%"
"Nov 24, 2003","4,382.40","4,319.00","4,384.50","4,319.00","-","1.47%"
"Nov 21, 2003","4,319.00","4,308.00","4,324.00","4,295.60","-","0.26%"
"Nov 20, 2003","4,308.00","4,327.40","4,356.50","4,270.50","-","-0.45%"
"Nov 19, 2003","4,327.40","4,354.70","4,354.70","4,316.10","-","-0.63%"
"Nov 18, 2003","4,354.70","4,338.90","4,375.30","4,338.90","-","0.36%"
"Nov 17, 2003","4,338.90","4,397.00","4,397.00","4,337.30","-","-1.32%"
"Nov 14, 2003","4,397.00","4,373.00","4,412.90","4,373.00","-","0.55%"
"Nov 13, 2003","4,373.00","4,371.20","4,406.80","4,361.20","-","0.04%"
"Nov 12, 2003","4,371.20","4,345.10","4,372.70","4,336.20","-","0.60%"
"Nov 11, 2003","4,345.10","4,341.80","4,349.20","4,313.50","-","0.08%"
"Nov 10, 2003","4,341.80","4,376.90","4,376.90","4,338.60","-","-0.80%"
"Nov 07, 2003","4,376.90","4,324.20","4,389.20","4,324.20","-","1.22%"
"Nov 06, 2003","4,324.20","4,303.40","4,337.70","4,283.40","-","0.48%"
"Nov 05, 2003","4,303.40","4,330.30","4,330.30","4,288.10","-","-0.62%"
"Nov 04, 2003","4,330.30","4,332.60","4,352.60","4,322.40","-","-0.05%"
"Nov 03, 2003","4,332.60","4,287.60","4,338.10","4,286.10","-","1.05%"
"Oct 31, 2003","4,287.60","4,300.90","4,300.90","4,274.00","-","-0.31%"
"Oct 30, 2003","4,300.90","4,265.70","4,332.90","4,260.30","-","0.83%"
"Oct 29, 2003","4,265.70","4,272.90","4,293.10","4,256.20","-","-0.17%"
"Oct 28, 2003","4,272.90","4,251.30","4,280.10","4,251.30","-","0.51%"
"Oct 27, 2003","4,251.30","4,239.00","4,267.00","4,238.10","-","0.29%"
"Oct 24, 2003","4,239.00","4,240.20","4,248.70","4,219.00","-","-0.03%"
"Oct 23, 2003","4,240.20","4,285.60","4,285.60","4,212.50","-","-1.06%"
"Oct 22, 2003","4,285.60","4,352.30","4,359.40","4,266.10","-","-1.53%"
"Oct 21, 2003","4,352.30","4,347.50","4,377.60","4,347.10","-","0.11%"
"Oct 20, 2003","4,347.50","4,344.00","4,370.40","4,329.40","-","0.08%"
"Oct 17, 2003","4,344.00","4,339.70","4,360.10","4,334.50","-","0.10%"
"Oct 16, 2003","4,339.70","4,368.80","4,371.20","4,326.40","-","-0.67%"
"Oct 15, 2003","4,368.80","4,334.10","4,393.80","4,334.10","-","0.80%"
"Oct 14, 2003","4,334.10","4,362.30","4,375.00","4,323.90","-","-0.65%"
"Oct 13, 2003","4,362.30","4,311.00","4,362.30","4,310.10","-","1.19%"
"Oct 10, 2003","4,311.00","4,313.90","4,327.00","4,291.40","-","-0.07%"
"Oct 09, 2003","4,313.90","4,268.60","4,316.80","4,259.20","-","1.06%"
"Oct 08, 2003","4,268.60","4,272.00","4,315.60","4,257.50","-","-0.08%"
"Oct 07, 2003","4,272.00","4,270.10","4,275.60","4,241.70","-","0.04%"
"Oct 06, 2003","4,270.10","4,274.00","4,286.00","4,260.20","-","-0.09%"
"Oct 03, 2003","4,274.00","4,209.10","4,285.40","4,206.80","-","1.54%"
"Oct 02, 2003","4,209.10","4,169.20","4,209.10","4,169.20","-","0.96%"
"Oct 01, 2003","4,169.20","4,091.30","4,169.20","4,091.30","-","1.90%"
"Sep 30, 2003","4,091.30","4,142.70","4,164.00","4,081.80","-","-1.24%"
"Sep 29, 2003","4,142.70","4,157.10","4,190.70","4,135.90","-","-0.35%"
"Sep 26, 2003","4,157.10","4,202.20","4,202.20","4,146.40","-","-1.07%"
"Sep 25, 2003","4,202.20","4,236.40","4,236.40","4,176.50","-","-0.81%"
"Sep 24, 2003","4,236.40","4,221.70","4,265.30","4,221.70","-","0.35%"
"Sep 23, 2003","4,221.70","4,228.20","4,251.40","4,200.80","-","-0.15%"
"Sep 22, 2003","4,228.20","4,257.00","4,257.00","4,198.20","-","-0.68%"
"Sep 19, 2003","4,257.00","4,314.70","4,321.00","4,244.80","-","-1.34%"
"Sep 18, 2003","4,314.70","4,293.00","4,314.70","4,284.40","-","0.51%"
"Sep 17, 2003","4,293.00","4,299.00","4,329.60","4,293.00","-","-0.14%"
"Sep 16, 2003","4,299.00","4,260.90","4,301.90","4,259.50","-","0.89%"
"Sep 15, 2003","4,260.90","4,237.80","4,277.00","4,237.80","-","0.55%"
"Sep 12, 2003","4,237.80","4,242.20","4,276.20","4,229.60","-","-0.10%"
"Sep 11, 2003","4,242.20","4,252.10","4,266.20","4,227.20","-","-0.23%"
"Sep 10, 2003","4,252.10","4,263.90","4,263.90","4,240.70","-","-0.28%"
"Sep 09, 2003","4,263.90","4,292.10","4,293.70","4,254.30","-","-0.66%"
"Sep 08, 2003","4,292.10","4,257.20","4,298.00","4,250.30","-","0.82%"
"Sep 05, 2003","4,257.20","4,248.80","4,261.00","4,227.10","-","0.20%"
"Sep 04, 2003","4,248.80","4,262.10","4,270.20","4,240.70","-","-0.31%"
"Sep 03, 2003","4,262.10","4,204.40","4,279.10","4,204.40","-","1.37%"
"Sep 02, 2003","4,204.40","4,204.40","4,218.50","4,193.30","-","0.00%"
"Sep 01, 2003","4,204.40","4,161.10","4,222.10","4,161.10","-","1.04%"
"Aug 29, 2003","4,161.10","4,198.00","4,227.70","4,161.10","-","-0.88%"
"Aug 28, 2003","4,198.00","4,206.40","4,229.00","4,182.50","-","-0.20%"
"Aug 27, 2003","4,206.40","4,177.40","4,214.30","4,177.40","-","0.69%"
"Aug 26, 2003","4,177.40","4,225.90","4,227.80","4,171.60","-","-1.15%"
"Aug 22, 2003","4,225.90","4,223.50","4,265.30","4,222.00","-","0.06%"
"Aug 21, 2003","4,223.50","4,217.40","4,250.40","4,217.10","-","0.14%"
"Aug 20, 2003","4,217.40","4,250.80","4,254.40","4,196.50","-","-0.79%"
"Aug 19, 2003","4,250.80","4,272.10","4,286.90","4,246.30","-","-0.50%"
"Aug 18, 2003","4,272.10","4,247.30","4,272.60","4,244.60","-","0.58%"
"Aug 15, 2003","4,247.30","4,237.80","4,266.40","4,233.50","-","0.22%"
"Aug 14, 2003","4,237.80","4,180.70","4,242.80","4,180.70","-","1.37%"
"Aug 13, 2003","4,180.70","4,185.60","4,216.80","4,175.10","-","-0.12%"
"Aug 12, 2003","4,185.60","4,176.70","4,203.50","4,170.90","-","0.21%"
"Aug 11, 2003","4,176.70","4,147.80","4,181.70","4,147.80","-","0.70%"
"Aug 08, 2003","4,147.80","4,095.60","4,160.70","4,095.60","-","1.27%"
"Aug 07, 2003","4,095.60","4,070.40","4,095.60","4,059.70","-","0.62%"
"Aug 06, 2003","4,070.40","4,121.00","4,121.00","4,044.90","-","-1.23%"
"Aug 05, 2003","4,121.00","4,100.10","4,131.00","4,091.10","-","0.51%"
"Aug 04, 2003","4,100.10","4,098.40","4,147.40","4,086.20","-","0.04%"
"Aug 01, 2003","4,098.40","4,157.00","4,157.00","4,096.70","-","-1.41%"
"Jul 31, 2003","4,157.00","4,141.20","4,171.00","4,114.10","-","0.38%"
"Jul 30, 2003","4,141.20","4,137.00","4,159.30","4,131.70","-","0.10%"
"Jul 29, 2003","4,137.00","4,148.80","4,164.40","4,125.00","-","-0.28%"
"Jul 28, 2003","4,148.80","4,131.20","4,183.00","4,131.20","-","0.43%"
"Jul 25, 2003","4,131.20","4,149.60","4,149.60","4,116.30","-","-0.44%"
"Jul 24, 2003","4,149.60","4,086.50","4,155.20","4,086.50","-","1.54%"
"Jul 23, 2003","4,086.50","4,079.70","4,115.20","4,077.90","-","0.17%"
"Jul 22, 2003","4,079.70","4,044.30","4,079.70","4,043.50","-","0.88%"
"Jul 21, 2003","4,044.30","4,073.20","4,097.90","4,043.80","-","-0.71%"
"Jul 18, 2003","4,073.20","4,056.60","4,090.30","4,056.60","-","0.41%"
"Jul 17, 2003","4,056.60","4,077.10","4,082.60","4,031.90","-","-0.50%"
"Jul 16, 2003","4,077.10","4,102.50","4,132.00","4,077.10","-","-0.62%"
"Jul 15, 2003","4,102.50","4,127.60","4,135.60","4,102.50","-","-0.61%"
"Jul 14, 2003","4,127.60","4,058.10","4,135.90","4,058.10","-","1.71%"
"Jul 11, 2003","4,058.10","4,028.80","4,064.20","4,013.70","-","0.73%"
"Jul 10, 2003","4,028.80","4,054.70","4,068.20","4,014.50","-","-0.64%"
"Jul 09, 2003","4,054.70","4,073.60","4,086.60","4,048.60","-","-0.46%"
"Jul 08, 2003","4,073.60","4,074.80","4,088.20","4,051.40","-","-0.03%"
"Jul 07, 2003","4,074.80","4,021.50","4,076.80","4,021.10","-","1.33%"
"Jul 04, 2003","4,021.50","4,024.80","4,031.40","4,001.30","-","-0.08%"
"Jul 03, 2003","4,024.80","4,006.90","4,031.40","3,980.30","-","0.45%"
"Jul 02, 2003","4,006.90","3,963.90","4,025.80","3,963.90","-","1.08%"
"Jul 01, 2003","3,963.90","4,031.20","4,040.70","3,951.50","-","-1.67%"
"Jun 30, 2003","4,031.20","4,067.80","4,099.00","4,021.60","-","-0.90%"
"Jun 27, 2003","4,067.80","4,041.70","4,073.10","4,040.80","-","0.65%"
"Jun 26, 2003","4,041.70","4,067.90","4,077.20","4,029.20","-","-0.64%"
"Jun 25, 2003","4,067.90","4,060.90","4,089.90","4,049.80","-","0.17%"
"Jun 24, 2003","4,060.90","4,087.90","4,094.90","4,052.40","-","-0.66%"
"Jun 23, 2003","4,087.90","4,160.10","4,160.10","4,081.30","-","-1.74%"
"Jun 20, 2003","4,160.10","4,131.50","4,169.10","4,119.00","-","0.69%"
"Jun 19, 2003","4,131.50","4,207.00","4,210.80","4,128.70","-","-1.79%"
"Jun 18, 2003","4,207.00","4,190.40","4,218.80","4,172.80","-","0.40%"
"Jun 17, 2003","4,190.40","4,152.90","4,199.10","4,152.90","-","0.90%"
"Jun 16, 2003","4,152.90","4,134.10","4,174.30","4,112.40","-","0.45%"
"Jun 13, 2003","4,134.10","4,161.30","4,180.10","4,124.90","-","-0.65%"
"Jun 12, 2003","4,161.30","4,150.10","4,193.60","4,150.00","-","0.27%"
"Jun 11, 2003","4,150.10","4,113.00","4,162.10","4,113.00","-","0.90%"
"Jun 10, 2003","4,113.00","4,129.10","4,132.40","4,108.60","-","-0.39%"
"Jun 09, 2003","4,129.10","4,150.80","4,150.80","4,101.10","-","-0.52%"
"Jun 06, 2003","4,150.80","4,104.30","4,178.50","4,104.30","-","1.13%"
"Jun 05, 2003","4,104.30","4,126.60","4,148.40","4,083.10","-","-0.54%"
"Jun 04, 2003","4,126.60","4,115.70","4,143.50","4,093.10","-","0.26%"
"Jun 03, 2003","4,115.70","4,129.30","4,129.30","4,074.40","-","-0.33%"
"Jun 02, 2003","4,129.30","4,048.10","4,129.30","4,048.10","-","2.01%"
"May 30, 2003","4,048.10","4,083.60","4,096.00","4,048.10","-","-0.87%"
"May 29, 2003","4,083.60","4,071.90","4,095.50","4,044.40","-","0.29%"
"May 28, 2003","4,071.90","3,992.40","4,073.10","3,992.40","-","1.99%"
"May 27, 2003","3,992.40","3,979.80","4,000.70","3,920.20","-","0.32%"
"May 23, 2003","3,979.80","3,990.40","4,012.00","3,954.00","-","-0.27%"
"May 22, 2003","3,990.40","3,936.40","3,990.40","3,936.40","-","1.37%"
"May 21, 2003","3,936.40","3,971.60","3,971.60","3,907.80","-","-0.89%"
"May 20, 2003","3,971.60","3,941.30","3,985.00","3,928.40","-","0.77%"
"May 19, 2003","3,941.30","4,049.00","4,049.00","3,932.50","-","-2.66%"
"May 16, 2003","4,049.00","4,011.10","4,080.80","4,011.10","-","0.94%"
"May 15, 2003","4,011.10","3,975.00","4,020.30","3,965.60","-","0.91%"
"May 14, 2003","3,975.00","3,999.90","4,023.20","3,971.70","-","-0.62%"
"May 13, 2003","3,999.90","3,987.40","4,008.80","3,976.10","-","0.31%"
"May 12, 2003","3,987.40","3,969.40","3,991.00","3,941.10","-","0.45%"
"May 09, 2003","3,969.40","3,928.90","3,974.50","3,912.80","-","1.03%"
"May 08, 2003","3,928.90","3,992.90","3,992.90","3,919.50","-","-1.60%"
"May 07, 2003","3,992.90","4,006.40","4,038.50","3,981.70","-","-0.34%"
"May 06, 2003","4,006.40","3,952.60","4,007.00","3,952.60","-","1.36%"
"May 02, 2003","3,952.60","3,880.10","3,952.60","3,880.10","-","1.87%"
"May 01, 2003","3,880.10","3,926.00","3,926.00","3,875.30","-","-1.17%"
"Apr 30, 2003","3,926.00","3,927.80","3,943.00","3,912.30","-","-0.05%"
"Apr 29, 2003","3,927.80","3,940.30","3,976.20","3,915.00","-","-0.32%"
"Apr 28, 2003","3,940.30","3,870.20","3,943.00","3,855.50","-","1.81%"
"Apr 25, 2003","3,870.20","3,899.00","3,919.40","3,859.90","-","-0.74%"
"Apr 24, 2003","3,899.00","3,966.50","3,977.80","3,892.20","-","-1.70%"
"Apr 23, 2003","3,966.50","3,917.70","3,997.30","3,917.70","-","1.25%"
"Apr 22, 2003","3,917.70","3,889.20","3,924.20","3,873.90","-","0.73%"
"Apr 17, 2003","3,889.20","3,854.90","3,904.60","3,826.10","-","0.89%"
"Apr 16, 2003","3,854.90","3,916.80","3,967.80","3,849.50","-","-1.58%"
"Apr 15, 2003","3,916.80","3,849.40","3,926.50","3,849.40","-","1.75%"
"Apr 14, 2003","3,849.40","3,808.10","3,857.40","3,800.70","-","1.08%"
"Apr 11, 2003","3,808.10","3,803.30","3,871.40","3,803.30","-","0.13%"
"Apr 10, 2003","3,803.30","3,861.40","3,870.70","3,803.20","-","-1.50%"
"Apr 09, 2003","3,861.40","3,868.80","3,907.10","3,824.50","-","-0.19%"
"Apr 08, 2003","3,868.80","3,935.80","3,935.80","3,868.50","-","-1.70%"
"Apr 07, 2003","3,935.80","3,814.40","3,962.20","3,814.40","-","3.18%"
"Apr 04, 2003","3,814.40","3,771.10","3,841.70","3,751.70","-","1.15%"
"Apr 03, 2003","3,771.10","3,753.40","3,808.50","3,744.40","-","0.47%"
