,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
144,0.06,0.03,-0.010000002,REGULAR,SPY180921C00328000,USD,1537488000,0.14258669921875,False,0.06,1528473837,35,-14.285716,328.0,6
145,0.05,0.02,0.020000001,REGULAR,SPY180921C00329000,USD,1537488000,0.141610146484375,False,0.05,1528473837,35,66.66667,329.0,6
146,0.03,0.02,0.0,REGULAR,SPY180921C00330000,USD,1537488000,0.13575083007812502,False,0.02,1528990960,1503,0.0,330.0,1
147,0.05,0.02,0.020000001,REGULAR,SPY180921C00331000,USD,1537488000,0.14600463378906248,False,0.05,1528473837,35,66.66667,331.0,6
148,0.04,0.03,0.020000001,REGULAR,SPY180921C00332000,USD,1537488000,0.1445398046875,False,0.05,1528473837,33,66.66667,332.0,5
149,0.04,0.02,0.030000001,REGULAR,SPY180921C00333000,USD,1537488000,0.14649291015625,False,0.05,1528473837,33,150.00002,333.0,5
150,0.04,0.01,0.02,REGULAR,SPY180921C00334000,USD,1537488000,0.148446015625,False,0.04,1528473837,32,100.0,334.0,5
151,0.04,0.01,0.01,REGULAR,SPY180921C00335000,USD,1537488000,0.15039912109375003,False,0.04,1528473837,4733,33.333336,335.0,5
152,0.03,0.01,0.0,REGULAR,SPY180921C00336000,USD,1537488000,0.147469462890625,False,0.03,1528987318,27,0.0,336.0,4
153,0.04,0.01,0.02,REGULAR,SPY180921C00337000,USD,1537488000,0.15430533203125002,False,0.04,1528473837,32,100.0,337.0,5
154,0.05,0.02,0.0,REGULAR,SPY180921C00338000,USD,1537488000,0.1601646484375,False,0.04,1525700335,33,0.0,338.0,1
155,0.04,0.01,0.02,REGULAR,SPY180921C00339000,USD,1537488000,0.15821154296875,False,0.04,1528473837,32,100.0,339.0,5
156,0.03,0.01,0.03,REGULAR,SPY180921C00340000,USD,1537488000,0.15528188476562502,False,0.04,1528473837,622,300.0,340.0,5
157,0.03,0.01,0.03,REGULAR,SPY180921C00341000,USD,1537488000,0.157234990234375,False,0.04,1528473837,32,300.0,341.0,5
158,0.03,0.01,0.02,REGULAR,SPY180921C00342000,USD,1537488000,0.159188095703125,False,0.03,1528473837,24,200.0,342.0,5
159,0.04,0.0,0.03,REGULAR,SPY180921C00343000,USD,1537488000,0.16602396484375004,False,0.04,1525460978,31,300.0,343.0,2
160,0.03,0.0,0.02,REGULAR,SPY180921C00344000,USD,1537488000,0.16309430664062502,False,0.03,1528473837,41,200.0,344.0,5
161,0.04,0.0,0.02,REGULAR,SPY180921C00345000,USD,1537488000,0.16993017578125003,False,0.03,1525449136,1140,200.0,345.0,1
162,0.07,0.0,-0.04,REGULAR,SPY180921C00346000,USD,1537488000,0.18360191406249998,False,0.01,1521830255,8,-79.99999,346.0,12
163,0.07,0.0,-0.04,REGULAR,SPY180921C00347000,USD,1537488000,0.18555501953124998,False,0.01,1521830255,8,-79.99999,347.0,12
164,0.07,0.0,-0.03,REGULAR,SPY180921C00348000,USD,1537488000,0.187508125,False,0.01,1521830255,8,-75.0,348.0,12
165,0.07,0.0,-0.03,REGULAR,SPY180921C00349000,USD,1537488000,0.18946123046875002,False,0.01,1521830255,8,-75.0,349.0,12
166,0.07,0.0,-0.03,REGULAR,SPY180921C00350000,USD,1537488000,0.1914143359375,False,0.01,1521830255,3858,-75.0,350.0,28
167,0.01,0.0,-0.01,REGULAR,SPY180921C00355000,USD,1537488000,0.16602396484375004,False,0.01,1529339146,57,-33.333336,355.0,3
168,0.07,0.01,0.0,REGULAR,SPY180921C00360000,USD,1537488000,0.21094539062499998,False,0.04,1521134526,4767,0.0,360.0,6
169,0.06,0.0,0.0,REGULAR,SPY180921C00365000,USD,1537488000,0.21631643066406248,False,0.01,1521038146,1442,0.0,365.0,37
170,0.06,0.0,0.0,REGULAR,SPY180921C00370000,USD,1537488000,0.225593681640625,False,0.01,1521038146,1451,0.0,370.0,36
171,0.06,0.0,0.0,REGULAR,SPY180921C00375000,USD,1537488000,0.23438265625,False,0.01,1521038146,423,0.0,375.0,106
172,0.06,0.0,0.0,REGULAR,SPY180921C00380000,USD,1537488000,0.243171630859375,False,0.05,1519242441,3444,0.0,380.0,1758
173,0.06,0.0,0.0,REGULAR,SPY180921C00390000,USD,1537488000,0.260749580078125,False,0.04,1519138346,333,0.0,390.0,244
174,0.03,0.0,0.0,REGULAR,SPY180921C00400000,USD,1537488000,0.257819921875,False,0.01,1525964767,639,0.0,400.0,25
