,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
126,18.14,17.81,1.3199997,REGULAR,SPY180921P00295000,USD,1537488000,0.07093214233398437,True,19.17,1529077877,214,7.394956,295.0,10
127,36.65,36.24,0.0,REGULAR,SPY180921P00296000,USD,1537488000,0.4460199441528321,True,36.05,1522785083,9,0.0,296.0,10
128,20.04,19.7,-0.86999893,REGULAR,SPY180921P00297000,USD,1537488000,0.0669038623046875,True,20.03,1529087232,50,-4.1626744,297.0,5
129,21.62,21.3,0.0,REGULAR,SPY180921P00298000,USD,1537488000,0.10633217895507813,True,20.09,1528819755,1,0.0,298.0,1
130,39.59,39.18,0.0,REGULAR,SPY180921P00299000,USD,1537488000,0.46307909973144534,True,38.88,1522785083,143,0.0,299.0,10
131,23.01,22.66,1.4500008,REGULAR,SPY180921P00300000,USD,1537488000,0.06983352050781251,True,23.67,1529078252,5293,6.5256557,300.0,2
132,42.44,41.8,0.0,REGULAR,SPY180921P00301000,USD,1537488000,0.49017843811035167,True,24.5,1520974374,55,0.0,301.0,55
133,42.48,42.02,0.0,REGULAR,SPY180921P00302000,USD,1537488000,0.47864290893554684,True,41.83,1522873923,20,0.0,302.0,20
134,33.57,33.19,0.0,REGULAR,SPY180921P00304000,USD,1537488000,0.282233740234375,True,33.84,1526403790,46,0.0,304.0,1
135,28.01,27.66,0.0,REGULAR,SPY180921P00305000,USD,1537488000,0.08252870605468751,True,27.49,1529004941,82,0.0,305.0,75
136,40.74,40.33,-6.2599983,REGULAR,SPY180921P00307000,USD,1537488000,0.38056039367675776,True,39.0,1524235206,10,-13.831194,307.0,3
137,33.56,33.24,0.0,REGULAR,SPY180921P00310000,USD,1537488000,0.14380739013671873,True,32.14,1528741717,10,0.0,310.0,1
138,46.05,45.6,0.0,REGULAR,SPY180921P00311000,USD,1537488000,0.4262142340087891,True,44.67,1523678199,250,0.0,311.0,198
139,47.04,46.59,0.0,REGULAR,SPY180921P00312000,USD,1537488000,0.43103596313476567,True,47.33,1523678199,10,0.0,312.0,20
140,48.03,47.59,0.0,REGULAR,SPY180921P00313000,USD,1537488000,0.435827174987793,True,46.96,1523678199,15,0.0,313.0,6
141,49.03,48.57,0.0,REGULAR,SPY180921P00314000,USD,1537488000,0.44077097320556635,True,47.79,1523678199,13,0.0,314.0,12
142,50.02,49.57,0.0,REGULAR,SPY180921P00315000,USD,1537488000,0.4454401159667969,True,48.79,1523542549,19,0.0,315.0,40
143,51.01,50.56,0.0,REGULAR,SPY180921P00316000,USD,1537488000,0.4501092587280273,True,49.52,1523678199,55,0.0,316.0,56
144,52.01,51.56,0.0,REGULAR,SPY180921P00317000,USD,1537488000,0.45490047058105465,True,51.69,1523678200,78,0.0,317.0,4
145,47.09,46.68,0.0,REGULAR,SPY180921P00318000,USD,1537488000,0.335944140625,True,47.79,1527174179,303,0.0,318.0,4
146,54.0,53.55,0.0,REGULAR,SPY180921P00319000,USD,1537488000,0.46417772155761716,True,53.73,1523678200,49,0.0,319.0,4
147,54.99,54.54,0.0,REGULAR,SPY180921P00320000,USD,1537488000,0.46869427795410157,True,53.49,1523542838,16,0.0,320.0,2
148,54.65,54.26,0.0,REGULAR,SPY180921P00321000,USD,1537488000,0.44644718597412114,True,54.23,1523891134,45,0.0,321.0,20
149,56.98,56.53,0.0,REGULAR,SPY180921P00322000,USD,1537488000,0.4777579080200196,True,55.49,1523678200,2,0.0,322.0,2
150,57.98,57.53,0.0,REGULAR,SPY180921P00323000,USD,1537488000,0.4823049816894531,True,56.65,1523678200,9,0.0,323.0,18
151,58.3,57.72,0.0,REGULAR,SPY180921P00325000,USD,1537488000,0.45715874877929696,True,59.6,1513273245,413,0.0,325.0,2
152,43.66,43.23,0.0,REGULAR,SPY180921P00330000,USD,1537488000,1.0000000000000003e-05,True,46.77,1516826113,10,0.0,330.0,10
153,79.25,77.42,0.0,REGULAR,SPY180921P00335000,USD,1537488000,0.697817963256836,True,89.64,1504798528,370,0.0,335.0,2
154,84.22,82.39,0.0,REGULAR,SPY180921P00340000,USD,1537488000,0.7193021234130859,True,94.56,1504798347,466,0.0,340.0,6
155,89.19,87.37,0.0,REGULAR,SPY180921P00345000,USD,1537488000,0.7402064553833007,True,96.11,1505499068,506,0.0,345.0,2
156,77.5,77.21,0.0,REGULAR,SPY180921P00350000,USD,1537488000,0.41486180847167964,True,79.79,1527778703,1,0.0,350.0,1
157,96.44,95.82,0.0,REGULAR,SPY180921P00355000,USD,1537488000,0.7392909371948241,True,86.3,1521484945,10,0.0,355.0,10
158,100.03,99.46,0.0,REGULAR,SPY180921P00365000,USD,1537488000,0.6443211837768555,True,101.3,1523477310,39,0.0,365.0,35
159,109.97,109.51,0.0,REGULAR,SPY180921P00375000,USD,1537488000,0.6783784603881836,True,111.3,1523477310,29,0.0,375.0,25
160,114.97,114.51,0.0,REGULAR,SPY180921P00380000,USD,1537488000,0.6948272705078126,True,116.3,1523477310,68,0.0,380.0,65
161,123.44,123.06,0.0,REGULAR,SPY180921P00390000,USD,1537488000,0.6915924395751953,True,122.88,1524490510,117,0.0,390.0,11
162,134.97,134.53,0.0,REGULAR,SPY180921P00400000,USD,1537488000,0.7572656109619142,True,136.3,1523477310,49,0.0,400.0,45
