caldt,vwretd,totval,spindx
20110516,-0.006157,12408360600.00,1329.47
20110517,-0.000167,12403026700.00,1328.98
20110518,0.008827,12510238800.00,1340.68
20110519,0.002355,12538468200.00,1343.60
20110520,-0.007732,12441545700.00,1333.27
20110523,-0.011920,12293065100.00,1317.37
20110524,-0.000953,12281231400.00,1316.28
20110525,0.003019,12317420700.00,1320.47
20110526,0.004271,12367096000.00,1325.69
20110527,0.004343,12418332400.00,1331.10
20110531,0.010535,12546074800.00,1345.20
20110601,-0.022642,12260700300.00,1314.55
20110602,-0.001226,12244729800.00,1312.94
20110603,-0.009755,12130113900.00,1300.16
20110606,-0.010634,12000886300.00,1286.17
20110607,-0.000794,11990937000.00,1284.94
20110608,-0.004053,11939542200.00,1279.56
20110609,0.007452,12028516700.00,1289.00
20110610,-0.013762,11862853500.00,1270.98
20110613,0.000999,11870821800.00,1271.83
20110614,0.012595,12019701100.00,1287.87
20110615,-0.017561,11808089000.00,1265.42
20110616,0.001957,11829183000.00,1267.64
20110617,0.003050,11865216600.00,1271.50
20110620,0.005522,11930719000.00,1278.36
20110621,0.013557,12091153500.00,1295.52
20110622,-0.006441,12012740500.00,1287.14
20110623,-0.002695,11980360700.00,1283.50
20110624,-0.011903,11838132100.00,1268.45
20110627,0.009232,11947424600.00,1280.10
20110628,0.013162,12102100400.00,1296.67
20110629,0.008388,12202015900.00,1307.41
20110630,0.010084,12311707600.00,1320.64
20110701,0.014493,12483936700.00,1339.67
20110705,-0.001209,12473814900.00,1337.88
20110706,0.001503,12523674700.00,1339.22
20110707,0.010678,12656686200.00,1353.22
20110708,-0.006843,12570141000.00,1343.80
20110711,-0.018032,12343171000.00,1319.49
20110712,-0.004430,12288430000.00,1313.64
20110713,0.003165,12326180300.00,1317.72
20110714,-0.006812,12241985600.00,1308.87
20110715,0.005592,12310559800.00,1316.14
20110718,-0.008152,12209860700.00,1305.44
20110719,0.016329,12409237100.00,1326.73
20110720,-0.000564,12400627600.00,1325.84
20110721,0.013494,12567189300.00,1343.80
20110722,0.000963,12579005600.00,1345.02
20110725,-0.005611,12508351800.00,1337.43
20110726,-0.003890,12459587900.00,1331.94
20110727,-0.020252,12206709900.00,1304.89
20110728,-0.003164,12167649300.00,1300.67
20110729,-0.006379,12076836200.00,1292.28
20110801,-0.004214,12025593100.00,1286.94
20110802,-0.025575,11718048600.00,1254.05
20110803,0.005456,11777878700.00,1260.34
20110804,-0.047724,11215204600.00,1200.07
20110805,-0.000673,11207312200.00,1199.38
20110808,-0.066532,10460099700.00,1119.46
20110809,0.047420,10955879600.00,1172.53
20110810,-0.043752,10471598900.00,1120.76
20110811,0.046185,10953275500.00,1172.64
20110812,0.005184,11009818100.00,1178.81
20110815,0.021687,11247566200.00,1204.49
20110816,-0.009120,11142893000.00,1192.76
20110817,0.001028,11151297500.00,1193.89
20110818,-0.044371,10655901600.00,1140.65
20110819,-0.014923,10496748900.00,1123.53
20110822,0.000358,10500508100.00,1123.82
20110823,0.034443,10862051700.00,1162.35
20110824,0.013181,11003692500.00,1177.60
20110825,-0.015560,10832238800.00,1159.27
20110826,0.015294,10995788000.00,1176.80
20110829,0.028404,11306749200.00,1210.08
20110830,0.002626,11333764200.00,1212.92
20110831,0.005100,11372211800.00,1218.89
20110901,-0.011889,11236543100.00,1204.42
20110902,-0.025100,10955566400.00,1173.97
20110906,-0.007280,10875670600.00,1165.24
20110907,0.029000,11188454600.00,1198.62
20110908,-0.010623,11068884800.00,1185.90
20110909,-0.026630,10773889600.00,1154.23
20110912,0.007052,10849153800.00,1162.27
20110913,0.009622,10949803600.00,1172.87
20110914,0.013544,11098058900.00,1188.68
20110915,0.017299,11288074400.00,1209.11
20110916,0.005780,11352930500.00,1216.01
20110919,-0.009721,11242472600.00,1204.09
20110920,-0.001807,11221807400.00,1202.09
20110921,-0.029176,10894044400.00,1166.76
20110922,-0.032018,10545183700.00,1129.56
20110923,0.006359,10611688200.00,1136.43
20110926,0.023156,10867221900.00,1162.95
20110927,0.010557,10981837200.00,1175.38
20110928,-0.020290,10756390500.00,1151.06
20110929,0.007898,10840805500.00,1160.40
20110930,-0.024876,10547216800.00,1131.42
20111003,-0.028378,10247446100.00,1099.23
20111004,0.022528,10475058100.00,1123.95
20111005,0.018251,10660913500.00,1144.03
20111006,0.018481,10856895700.00,1164.97
20111007,-0.007990,10769787400.00,1155.46
20111010,0.034092,11136956300.00,1194.89
20111011,0.000591,11143355300.00,1195.54
20111012,0.009968,11252780000.00,1207.25
20111013,-0.002927,11218548300.00,1203.66
20111014,0.017325,11406384500.00,1224.58
20111017,-0.019307,11200407800.00,1200.86
20111018,0.020515,11430198200.00,1225.38
20111019,-0.012532,11285318900.00,1209.88
20111020,0.004447,11338519800.00,1215.39
20111021,0.018773,11551047300.00,1238.25
20111024,0.013028,11701413100.00,1254.19
20111025,-0.020035,11466877900.00,1229.05
20111026,0.010239,11584182400.00,1242.00
20111027,0.034396,11981971000.00,1284.59
20111028,0.000421,11983469500.00,1285.09
20111031,-0.024817,11666326100.00,1253.30
20111101,-0.027867,11337797900.00,1218.28
20111102,0.016246,11520967200.00,1237.90
20111103,0.018892,11736364500.00,1261.15
20111104,-0.006251,11662734800.00,1253.23
20111107,0.006382,11736302700.00,1261.12
20111108,0.012425,11875185300.00,1275.92
20111109,-0.036672,11438652600.00,1229.10
20111110,0.008642,11535896800.00,1239.69
20111111,0.019601,11762177100.00,1263.85
20111114,-0.009364,11650623400.00,1251.78
20111115,0.004751,11703849900.00,1257.81
20111116,-0.016475,11507746300.00,1236.91
20111117,-0.016845,11313703400.00,1216.13
20111118,-0.000391,11308768700.00,1215.65
20111121,-0.018651,11096638700.00,1192.98
20111122,-0.004026,11050593700.00,1188.04
20111123,-0.021966,10814998200.00,1161.79
20111125,-0.002483,10786008100.00,1158.67
20111128,0.029210,11099614200.00,1192.55
20111129,0.002616,11124704300.00,1195.19
20111130,0.043306,11550649100.00,1246.96
20111201,-0.001804,11529607400.00,1244.58
20111202,-0.000335,11529093200.00,1244.28
20111205,0.010460,11649173700.00,1257.08
20111206,0.001126,11662112000.00,1258.47
20111207,0.002277,11684583300.00,1261.01
20111208,-0.021145,11437143800.00,1234.35
20111209,0.016952,11630965500.00,1255.19
20111212,-0.014884,11454817200.00,1236.47
20111213,-0.008641,11356811500.00,1225.73
20111214,-0.011194,11223553300.00,1211.82
20111215,0.003335,11259523800.00,1215.75
20111216,0.003289,11297112000.00,1219.66
20111219,-0.011844,11186338100.00,1205.35
20111220,0.029901,11519089100.00,1241.30
20111221,0.001647,11536768900.00,1243.72
20111222,0.008384,11630641300.00,1254.00
20111223,0.009031,11735583000.00,1265.33
20111227,-0.000069,11734591000.00,1265.43
20111228,-0.012235,11588456000.00,1249.64
20111229,0.010645,11711460000.00,1263.02
20111230,-0.004231,11651626700.00,1257.60
20120103,0.015377,11828800800.00,1277.06
20120104,0.000388,11830914400.00,1277.30
20120105,0.002898,11865149900.00,1281.06
20120106,-0.002191,11834768500.00,1277.81
20120109,0.002330,11862026700.00,1280.70
20120110,0.008934,11967902900.00,1292.08
20120111,0.000413,11971636600.00,1292.48
20120112,0.002413,12000232100.00,1295.50
20120113,-0.004854,11941943500.00,1289.09
20120117,0.003456,11983337700.00,1293.67
20120118,0.011388,12117140900.00,1308.04
20120119,0.005104,12177453800.00,1314.50
20120120,0.000790,12186883200.00,1315.38
20120123,0.000430,12191956800.00,1316.00
20120124,-0.000916,12180465900.00,1314.65
20120125,0.008514,12284208200.00,1326.05
20120126,-0.005659,12214128500.00,1318.43
20120127,-0.001511,12194390000.00,1316.33
20120130,-0.002354,12165577600.00,1313.01
20120131,-0.000399,12155927000.00,1312.41
20120201,0.009247,12265827400.00,1324.09
20120202,0.001258,12280309300.00,1325.54
20120203,0.014701,12458583800.00,1344.90
20120206,-0.000504,12452075200.00,1344.33
20120207,0.001982,12476514900.00,1347.05
20120208,0.002557,12504027500.00,1349.96
20120209,0.001659,12524486700.00,1351.95
20120210,-0.006980,12436596500.00,1342.64
20120213,0.006931,12520041000.00,1351.77
20120214,-0.000729,12508925200.00,1350.50
20120215,-0.005095,12441190800.00,1343.23
20120216,0.011271,12579967900.00,1358.04
20120217,0.002396,12608557600.00,1361.23
20120221,0.000416,12613557600.00,1362.21
20120222,-0.003431,12569734500.00,1357.66
20120223,0.004499,12623921900.00,1363.46
20120224,0.001959,12646528100.00,1365.74
20120227,0.001445,12663580600.00,1367.59
20120228,0.003637,12707512500.00,1372.18
20120229,-0.004445,12624202000.00,1365.68
20120301,0.006162,12701218900.00,1374.09
20120302,-0.003038,12662151100.00,1369.63
20120305,-0.003730,12614241400.00,1364.33
20120306,-0.015343,12420248300.00,1343.36
20120307,0.007335,12507505200.00,1352.63
20120308,0.009749,12627800000.00,1365.91
20120309,0.003565,12672642000.00,1370.87
20120312,0.000226,12674780000.00,1371.09
20120313,0.018366,12902999200.00,1395.95
20120314,-0.001187,12902622300.00,1394.28
20120315,0.006002,12979809600.00,1402.60
20120316,0.001059,12993546600.00,1404.17
20120319,0.003784,13043059300.00,1409.75
20120320,-0.002844,13005777400.00,1405.52
20120321,-0.001866,12981087200.00,1402.89
20120322,-0.007125,12887928900.00,1392.78
20120323,0.003121,12929066000.00,1397.11
20120326,0.013912,13108089000.00,1416.51
20120327,-0.002598,13072671100.00,1412.52
20120328,-0.004714,13008356300.00,1405.54
20120329,-0.001632,12986795500.00,1403.28
